run_id,run_label,order_sequencing,tote_sequencing,item_sequencing,total_time,avg_order_time,num_orders,total_orders_expected,all_orders_completed,flawed_run,tote_sequence,item_sequence,item_sequence_length,replication
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,algorithm2_tote_overlap,smart_active_need,critical_first,270.0,170.11363636363637,11,11,True,False,"[2, 12, 4, 13, 7, 1, 8]","[4, 4, 4, 4, 4, 2, 2, 2, 6, 6, 2, 2, 5, 0, 5, 0, 0, 3, 4, 4, 4, 2, 6, 6, 6, 5, 5, 5, 0, 3, 3, 3, 1, 1, 1, 1, 5, 2, 2, 1, 0, 6, 6, 0, 0]",45,18
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,algorithm2_tote_overlap,smart_active_need_weighted,fixed,270.0,167.72727272727272,11,11,True,False,"[2, 12, 4, 13, 7, 1, 8]","[4, 4, 5, 4, 4, 4, 0, 2, 2, 2, 6, 6, 2, 2, 5, 0, 0, 3, 4, 4, 4, 2, 6, 6, 6, 5, 5, 5, 0, 3, 3, 3, 1, 1, 1, 1, 5, 2, 2, 1, 0, 6, 6, 0, 0]",45,18
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,algorithm2_tote_overlap,smart_active_need_weighted,critical_first,270.0,170.11363636363637,11,11,True,False,"[2, 12, 4, 13, 7, 1, 8]","[4, 4, 4, 4, 4, 2, 2, 2, 6, 6, 2, 2, 5, 0, 5, 0, 0, 3, 4, 4, 4, 2, 6, 6, 6, 5, 5, 5, 0, 3, 3, 3, 1, 1, 1, 1, 5, 2, 2, 1, 0, 6, 6, 0, 0]",45,18
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,algorithm3_itemtype_overlap,smart_active_need,fixed,300.0,228.75,11,11,True,False,"[2, 12, 4, 13, 7, 1, 8]","[4, 4, 5, 4, 4, 4, 0, 2, 2, 2, 6, 6, 2, 2, 5, 0, 0, 3, 4, 4, 4, 2, 6, 6, 6, 5, 5, 5, 0, 3, 3, 3, 1, 1, 1, 1, 5, 2, 2, 1, 0, 6, 6, 0, 0]",45,18
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,algorithm3_itemtype_overlap,smart_active_need,critical_first,330.0,259.09090909090907,11,11,True,False,"[2, 12, 4, 13, 7, 1, 8]","[2, 2, 2, 6, 6, 2, 2, 4, 4, 5, 4, 4, 4, 0, 5, 0, 0, 3, 4, 4, 4, 2, 6, 6, 6, 5, 5, 5, 0, 3, 3, 3, 1, 1, 1, 1, 5, 2, 2, 1, 0, 6, 6, 0, 0]",45,18
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,algorithm3_itemtype_overlap,smart_active_need_weighted,fixed,30.0,30.0,1,11,False,True,"[12, 2]","[4, 4, 4, 2, 6, 6, 6, 5, 5, 5, 0, 3, 3, 3, 1, 4, 4, 5, 4, 4, 4, 0, 2, 2, 2]",25,18
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,algorithm3_itemtype_overlap,smart_active_need_weighted,critical_first,273.75,186.47727272727272,11,11,True,False,"[12, 2, 4, 13, 7, 1, 8]","[4, 4, 4, 2, 6, 6, 6, 5, 5, 5, 0, 3, 3, 3, 1, 5, 0, 5, 0, 0, 3, 2, 2, 2, 6, 6, 2, 2, 4, 4, 4, 4, 4, 1, 1, 1, 1, 5, 2, 2, 0, 6, 6, 0, 0]",45,18
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,algorithm4_combined_overlap,smart_active_need,fixed,281.25,176.5909090909091,11,11,True,False,"[2, 12, 4, 13, 1, 8, 7]","[4, 4, 5, 4, 4, 4, 0, 2, 2, 2, 6, 6, 2, 2, 5, 0, 0, 3, 4, 4, 4, 2, 6, 6, 6, 5, 5, 5, 0, 3, 3, 3, 1, 1, 1, 1, 5, 2, 2, 1, 6, 6, 0, 0, 0]",45,18
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,algorithm4_combined_overlap,smart_active_need,critical_first,292.5,181.02272727272728,11,11,True,False,"[2, 12, 4, 13, 1, 8, 7]","[4, 4, 5, 4, 4, 4, 0, 5, 0, 0, 3, 2, 2, 2, 6, 6, 2, 2, 4, 4, 4, 2, 6, 6, 6, 3, 3, 3, 1, 5, 5, 5, 0, 1, 1, 1, 5, 2, 2, 1, 6, 6, 0, 0, 0]",45,18
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,algorithm4_combined_overlap,smart_active_need_weighted,fixed,281.25,176.5909090909091,11,11,True,False,"[2, 12, 4, 13, 1, 8, 7]","[4, 4, 5, 4, 4, 4, 0, 2, 2, 2, 6, 6, 2, 2, 5, 0, 0, 3, 4, 4, 4, 2, 6, 6, 6, 5, 5, 5, 0, 3, 3, 3, 1, 1, 1, 1, 5, 2, 2, 1, 6, 6, 0, 0, 0]",45,18
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,algorithm4_combined_overlap,smart_active_need_weighted,critical_first,292.5,181.02272727272728,11,11,True,False,"[2, 12, 4, 13, 1, 8, 7]","[4, 4, 5, 4, 4, 4, 0, 5, 0, 0, 3, 2, 2, 2, 6, 6, 2, 2, 4, 4, 4, 2, 6, 6, 6, 3, 3, 3, 1, 5, 5, 5, 0, 1, 1, 1, 5, 2, 2, 1, 6, 6, 0, 0, 0]",45,18
1,run_1_fifo_all_fifo_fixed,fifo_all,fifo,fixed,26.25,26.25,1,11,False,True,"[0, 2, 3, 4]","[1, 1, 1, 5, 5, 5, 6, 1, 1, 1, 5, 5, 6, 4, 4, 4, 6]",17,19
2,run_2_algorithm1_load_balance_smart_active_need_fixed,algorithm1_load_balance,smart_active_need,fixed,255.0,166.70454545454547,11,11,True,False,"[11, 0, 4, 2, 6, 9, 3, 7, 12, 10]","[6, 3, 3, 0, 0, 0, 6, 6, 6, 1, 1, 1, 5, 5, 5, 6, 4, 4, 4, 6, 6, 6, 1, 1, 1, 2, 2, 2, 3, 3, 1, 1, 0, 2, 2, 5, 5, 6, 5, 5, 3, 3]",42,19
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,algorithm1_load_balance,smart_active_need,critical_first,247.5,167.04545454545453,11,11,True,False,"[11, 0, 4, 2, 6, 9, 3, 7, 12, 10]","[6, 3, 3, 0, 0, 0, 6, 6, 6, 1, 1, 1, 5, 5, 5, 6, 4, 4, 4, 6, 6, 6, 1, 1, 1, 2, 2, 2, 3, 3, 0, 2, 2, 1, 1, 5, 5, 6, 5, 5, 3, 3]",42,19
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,algorithm1_load_balance,smart_active_need_weighted,fixed,273.75,185.45454545454547,11,11,True,False,"[0, 11, 2, 4, 9, 3, 6, 12, 7, 10]","[1, 1, 1, 5, 5, 5, 6, 6, 3, 3, 0, 0, 0, 6, 6, 6, 1, 1, 1, 4, 4, 4, 6, 6, 6, 1, 1, 0, 2, 2, 5, 5, 6, 2, 2, 2, 3, 3, 3, 5, 5, 3]",42,19
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,algorithm1_load_balance,smart_active_need_weighted,critical_first,288.75,178.63636363636363,11,11,True,False,"[0, 11, 2, 4, 9, 3, 6, 12, 7, 10]","[1, 1, 1, 5, 5, 5, 6, 6, 3, 3, 0, 0, 0, 6, 6, 6, 1, 1, 1, 4, 4, 4, 6, 6, 6, 0, 2, 2, 1, 1, 5, 5, 6, 3, 3, 2, 2, 2, 3, 5, 5, 3]",42,19
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,algorithm1b_stratified_balance,smart_active_need,fixed,446.25,303.0681818181818,11,11,True,False,"[11, 3, 6, 4, 7, 0, 9, 10, 2, 12]","[6, 3, 3, 0, 0, 0, 6, 6, 6, 5, 5, 6, 2, 2, 2, 3, 3, 4, 4, 4, 6, 6, 6, 5, 5, 1, 1, 1, 5, 5, 5, 6, 1, 1, 0, 2, 2, 3, 1, 1, 1, 3]",42,19
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,algorithm1b_stratified_balance,smart_active_need,critical_first,446.25,296.25,11,11,True,False,"[11, 3, 6, 4, 7, 0, 9, 10, 2, 12]","[6, 3, 3, 0, 0, 0, 6, 6, 6, 5, 5, 6, 2, 2, 2, 3, 3, 4, 4, 4, 6, 6, 6, 5, 5, 6, 1, 1, 1, 5, 5, 5, 1, 1, 0, 2, 2, 3, 1, 1, 1, 3]",42,19
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,algorithm1b_stratified_balance,smart_active_need_weighted,fixed,176.25,118.125,2,11,False,True,"[3, 11, 6, 4, 0]","[5, 5, 6, 6, 3, 3, 0, 0, 0, 6, 6, 6, 2, 2, 2, 3, 3, 4, 4, 4, 6, 6, 6, 1, 1]",25,19
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,algorithm1b_stratified_balance,smart_active_need_weighted,critical_first,180.0,138.75,3,11,False,True,"[3, 11, 6, 4, 0]","[5, 5, 6, 6, 3, 3, 0, 0, 0, 6, 6, 6, 2, 2, 2, 3, 3, 4, 4, 4, 6, 6, 6, 6, 1, 1]",26,19
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,algorithm2_tote_overlap,smart_active_need,fixed,195.0,139.4318181818182,11,11,True,False,"[11, 0, 9, 2, 3, 6, 7, 10, 12, 4]","[6, 3, 3, 0, 0, 0, 6, 6, 6, 1, 1, 1, 5, 5, 5, 6, 1, 1, 0, 2, 2, 1, 1, 1, 5, 5, 6, 2, 2, 2, 3, 3, 5, 5, 3, 3, 4, 4, 4, 6, 6, 6]",42,19
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,algorithm2_tote_overlap,smart_active_need,critical_first,195.0,140.79545454545453,11,11,True,False,"[11, 0, 9, 2, 3, 6, 7, 10, 12, 4]","[6, 3, 3, 0, 0, 0, 6, 6, 6, 1, 1, 1, 5, 5, 5, 6, 0, 2, 2, 1, 1, 1, 1, 1, 5, 5, 6, 3, 3, 2, 2, 2, 5, 5, 3, 3, 4, 4, 4, 6, 6, 6]",42,19
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,algorithm2_tote_overlap,smart_active_need_weighted,fixed,210.0,145.5681818181818,11,11,True,False,"[11, 0, 3, 9, 2, 10, 6, 4, 7, 12]","[6, 3, 3, 0, 0, 0, 6, 6, 6, 1, 1, 1, 5, 5, 5, 6, 5, 5, 6, 1, 1, 0, 2, 2, 1, 1, 1, 3, 2, 2, 2, 3, 3, 4, 4, 4, 6, 6, 6, 5, 5, 3]",42,19
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,algorithm2_tote_overlap,smart_active_need_weighted,critical_first,195.0,141.47727272727272,11,11,True,False,"[11, 0, 3, 9, 2, 6, 7, 10, 12, 4]","[6, 3, 3, 0, 0, 0, 6, 6, 6, 1, 1, 1, 5, 5, 5, 6, 5, 5, 6, 0, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 5, 5, 3, 3, 4, 4, 4, 6, 6, 6]",42,19
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,algorithm3_itemtype_overlap,smart_active_need,fixed,311.25,180.0,11,11,True,False,"[11, 0, 2, 3, 6, 7, 10, 12, 4, 9]","[6, 3, 3, 0, 0, 0, 6, 6, 6, 1, 1, 1, 5, 5, 5, 6, 1, 1, 1, 5, 5, 6, 2, 2, 2, 3, 3, 5, 5, 3, 3, 4, 4, 4, 6, 6, 6, 1, 1, 0, 2, 2]",42,19
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,algorithm3_itemtype_overlap,smart_active_need,critical_first,337.5,184.77272727272728,11,11,True,False,"[11, 0, 2, 3, 6, 7, 10, 12, 4, 9]","[6, 3, 3, 0, 0, 0, 6, 6, 6, 1, 1, 1, 5, 5, 5, 6, 1, 1, 1, 5, 5, 6, 3, 3, 2, 2, 2, 5, 5, 3, 3, 4, 4, 4, 6, 6, 6, 0, 2, 2, 1, 1]",42,19
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,algorithm3_itemtype_overlap,smart_active_need_weighted,fixed,232.5,138.4090909090909,11,11,True,False,"[0, 11, 2, 6, 7, 12, 3, 9, 4, 10]","[1, 1, 1, 5, 5, 5, 6, 6, 3, 3, 0, 0, 0, 6, 6, 6, 1, 1, 1, 2, 2, 2, 3, 3, 5, 5, 3, 5, 5, 6, 1, 1, 0, 2, 2, 4, 4, 4, 6, 6, 6, 3]",42,19
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,algorithm3_itemtype_overlap,smart_active_need_weighted,critical_first,232.5,137.38636363636363,11,11,True,False,"[0, 11, 2, 6, 7, 12, 3, 9, 4, 10]","[1, 1, 1, 5, 5, 5, 6, 6, 3, 3, 0, 0, 0, 6, 6, 6, 1, 1, 1, 3, 3, 2, 2, 2, 5, 5, 3, 5, 5, 6, 0, 2, 2, 1, 1, 4, 4, 4, 6, 6, 6, 3]",42,19
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,algorithm4_combined_overlap,smart_active_need,fixed,210.0,130.5681818181818,11,11,True,False,"[11, 3, 6, 9, 7, 0, 4, 2, 10, 12]","[6, 3, 3, 0, 0, 0, 6, 6, 6, 5, 5, 6, 2, 2, 2, 3, 3, 1, 1, 0, 2, 2, 5, 5, 1, 1, 1, 5, 5, 5, 6, 4, 4, 4, 6, 6, 6, 1, 1, 1, 3, 3]",42,19
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,algorithm4_combined_overlap,smart_active_need,critical_first,187.5,125.79545454545456,11,11,True,False,"[11, 3, 6, 9, 0, 2, 7, 10, 4, 12]","[6, 6, 6, 6, 3, 3, 0, 0, 0, 5, 5, 6, 2, 2, 2, 3, 3, 0, 2, 2, 1, 1, 1, 1, 1, 5, 5, 5, 6, 1, 1, 1, 5, 5, 3, 4, 4, 4, 6, 6, 6, 3]",42,19
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,algorithm4_combined_overlap,smart_active_need_weighted,fixed,176.25,109.0909090909091,11,11,True,False,"[11, 9, 3, 0, 2, 6, 7, 12, 10, 4]","[6, 3, 3, 0, 0, 0, 6, 6, 6, 1, 1, 0, 2, 2, 5, 5, 6, 1, 1, 1, 5, 5, 5, 6, 1, 1, 1, 2, 2, 2, 3, 3, 5, 5, 3, 3, 4, 4, 4, 6, 6, 6]",42,19
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,algorithm4_combined_overlap,smart_active_need_weighted,critical_first,176.25,108.4090909090909,11,11,True,False,"[11, 9, 3, 0, 2, 6, 7, 12, 10, 4]","[6, 6, 6, 6, 3, 3, 0, 0, 0, 0, 2, 2, 1, 1, 5, 5, 6, 1, 1, 1, 5, 5, 5, 6, 1, 1, 1, 2, 2, 2, 3, 3, 5, 5, 3, 3, 4, 4, 4, 6, 6, 6]",42,19
1,run_1_algorithm1_load_balance_smart_active_need_fixed,algorithm1_load_balance,smart_active_need,fixed,266.25,184.77272727272728,11,11,True,False,"[12, 4, 5, 8, 0, 2, 3, 9, 11, 13, 6]","[1, 1, 1, 6, 6, 4, 6, 6, 6, 0, 1, 1, 1, 1, 1, 6, 6, 6, 2, 1, 1, 1, 6, 6, 6, 0, 1, 3, 3, 3, 5, 5, 4, 4, 3, 3, 3, 5, 5, 5, 0, 0, 1, 1, 2, 2, 2, 2, 6]",49,20
2,run_2_algorithm1_load_balance_smart_active_need_critical_first,algorithm1_load_balance,smart_active_need,critical_first,266.25,182.38636363636363,11,11,True,False,"[12, 4, 5, 8, 0, 2, 3, 9, 11, 13, 6]","[6, 6, 6, 6, 6, 1, 1, 1, 4, 0, 1, 1, 1, 1, 1, 6, 6, 6, 2, 1, 1, 1, 6, 6, 6, 3, 3, 3, 5, 5, 4, 4, 0, 1, 3, 3, 3, 5, 5, 5, 0, 0, 1, 1, 2, 2, 2, 2, 6]",49,20
3,run_3_algorithm1_load_balance_smart_active_need_weighted_fixed,algorithm1_load_balance,smart_active_need_weighted,fixed,292.5,188.8636363636364,11,11,True,False,"[12, 4, 5, 8, 9, 2, 3, 6, 13, 0, 11]","[1, 1, 1, 6, 6, 4, 6, 6, 6, 0, 1, 1, 1, 1, 1, 6, 6, 6, 2, 1, 1, 1, 6, 6, 6, 0, 1, 3, 3, 3, 5, 5, 4, 4, 1, 1, 5, 5, 5, 0, 0, 6, 2, 2, 3, 3, 3, 2, 2]",49,20
4,run_4_algorithm1_load_balance_smart_active_need_weighted_critical_first,algorithm1_load_balance,smart_active_need_weighted,critical_first,292.5,186.47727272727272,11,11,True,False,"[12, 4, 5, 8, 9, 2, 3, 6, 13, 0, 11]","[6, 6, 6, 6, 6, 1, 1, 1, 4, 0, 1, 1, 1, 1, 1, 6, 6, 6, 2, 1, 1, 1, 6, 6, 6, 3, 3, 3, 5, 5, 4, 4, 0, 1, 1, 1, 5, 5, 5, 0, 0, 6, 2, 2, 3, 3, 3, 2, 2]",49,20
5,run_5_algorithm1b_stratified_balance_smart_active_need_fixed,algorithm1b_stratified_balance,smart_active_need,fixed,56.25,56.25,1,11,False,True,"[4, 0, 2, 12]","[1, 1, 1, 1, 1, 6, 6, 6, 3, 3, 3, 5, 5, 5, 1, 1, 1, 6, 6, 4, 6, 6, 6]",23,20
6,run_6_algorithm1b_stratified_balance_smart_active_need_critical_first,algorithm1b_stratified_balance,smart_active_need,critical_first,67.5,61.875,2,11,False,True,"[4, 0, 2, 12]","[1, 1, 1, 1, 1, 6, 6, 6, 3, 3, 3, 5, 5, 5, 0, 6, 6, 6, 6, 6, 1, 1, 1, 4]",24,20
7,run_7_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,algorithm1b_stratified_balance,smart_active_need_weighted,fixed,105.0,83.75,3,11,False,True,"[0, 4, 2, 8, 12]","[3, 3, 3, 1, 1, 1, 1, 1, 6, 6, 6, 5, 5, 5, 0, 1, 3, 3, 3, 5, 5, 4, 4, 1, 1, 1, 6, 6, 4, 6, 6, 6]",32,20
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,algorithm1b_stratified_balance,smart_active_need_weighted,critical_first,108.75,90.0,4,11,False,True,"[0, 4, 2, 8, 12]","[3, 3, 3, 1, 1, 1, 1, 1, 6, 6, 6, 5, 5, 5, 0, 1, 3, 3, 3, 5, 5, 4, 4, 0, 6, 6, 6, 6, 6, 1, 1, 1, 4]",33,20
9,run_9_algorithm2_tote_overlap_smart_active_need_fixed,algorithm2_tote_overlap,smart_active_need,fixed,251.25,166.02272727272728,11,11,True,False,"[12, 5, 8, 4, 0, 3, 9, 11, 6, 2, 13]","[1, 1, 1, 6, 6, 4, 6, 6, 6, 0, 2, 1, 1, 1, 6, 6, 6, 0, 1, 3, 3, 3, 5, 5, 4, 4, 1, 1, 1, 1, 1, 6, 6, 6, 3, 3, 3, 0, 0, 1, 1, 2, 2, 6, 5, 5, 5, 2, 2]",49,20
10,run_10_algorithm2_tote_overlap_smart_active_need_critical_first,algorithm2_tote_overlap,smart_active_need,critical_first,251.25,165.3409090909091,11,11,True,False,"[12, 5, 8, 4, 0, 3, 9, 11, 6, 2, 13]","[6, 6, 6, 6, 6, 1, 1, 1, 4, 0, 2, 1, 1, 1, 6, 6, 6, 3, 3, 3, 5, 5, 0, 1, 4, 4, 1, 1, 1, 1, 1, 6, 6, 6, 3, 3, 3, 0, 0, 1, 1, 2, 2, 6, 5, 5, 5, 2, 2]",49,20
11,run_11_algorithm2_tote_overlap_smart_active_need_weighted_fixed,algorithm2_tote_overlap,smart_active_need_weighted,fixed,273.75,180.0,11,11,True,False,"[12, 5, 8, 4, 9, 0, 11, 6, 3, 2, 13]","[1, 1, 1, 6, 6, 4, 6, 6, 6, 0, 2, 1, 1, 1, 6, 6, 6, 0, 1, 3, 3, 3, 5, 5, 4, 4, 1, 1, 1, 1, 1, 6, 6, 6, 1, 1, 3, 3, 3, 2, 2, 6, 0, 0, 5, 5, 5, 2, 2]",49,20
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,algorithm2_tote_overlap,smart_active_need_weighted,critical_first,273.75,179.3181818181818,11,11,True,False,"[12, 5, 8, 4, 9, 0, 11, 6, 3, 2, 13]","[6, 6, 6, 6, 6, 1, 1, 1, 4, 0, 2, 1, 1, 1, 6, 6, 6, 3, 3, 3, 5, 5, 0, 1, 4, 4, 1, 1, 1, 1, 1, 6, 6, 6, 1, 1, 3, 3, 3, 2, 2, 6, 0, 0, 5, 5, 5, 2, 2]",49,20
13,run_13_algorithm3_itemtype_overlap_smart_active_need_fixed,algorithm3_itemtype_overlap,smart_active_need,fixed,378.75,236.25,11,11,True,False,"[12, 4, 8, 5, 0, 3, 9, 11, 6, 2, 13]","[1, 1, 1, 6, 6, 4, 6, 6, 6, 0, 1, 1, 1, 1, 1, 6, 6, 6, 0, 1, 3, 3, 3, 5, 5, 4, 4, 2, 1, 1, 1, 6, 6, 6, 3, 3, 3, 0, 0, 1, 1, 2, 2, 6, 5, 5, 5, 2, 2]",49,20
14,run_14_algorithm3_itemtype_overlap_smart_active_need_critical_first,algorithm3_itemtype_overlap,smart_active_need,critical_first,378.75,233.8636363636364,11,11,True,False,"[12, 4, 8, 5, 0, 3, 9, 11, 6, 2, 13]","[1, 1, 1, 6, 6, 4, 6, 6, 6, 0, 1, 1, 1, 1, 1, 6, 6, 6, 3, 3, 3, 5, 5, 0, 1, 4, 4, 2, 1, 1, 1, 6, 6, 6, 3, 3, 3, 0, 0, 1, 1, 2, 2, 6, 5, 5, 5, 2, 2]",49,20
15,run_15_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,algorithm3_itemtype_overlap,smart_active_need_weighted,fixed,341.25,208.29545454545453,11,11,True,False,"[12, 8, 3, 4, 5, 0, 9, 6, 11, 2, 13]","[1, 1, 1, 6, 6, 4, 6, 6, 6, 0, 0, 1, 3, 3, 3, 5, 5, 4, 4, 0, 0, 1, 1, 1, 1, 1, 6, 6, 6, 2, 1, 1, 1, 6, 6, 6, 3, 3, 3, 1, 1, 6, 2, 2, 5, 5, 5, 2, 2]",49,20
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,algorithm3_itemtype_overlap,smart_active_need_weighted,critical_first,330.0,200.1136363636364,11,11,True,False,"[12, 8, 3, 4, 5, 0, 9, 6, 11, 2, 13]","[1, 1, 1, 6, 6, 4, 6, 6, 6, 0, 3, 3, 3, 5, 5, 0, 1, 4, 4, 0, 0, 1, 1, 1, 1, 1, 6, 6, 6, 2, 1, 1, 1, 6, 6, 6, 3, 3, 3, 1, 1, 6, 2, 2, 5, 5, 5, 2, 2]",49,20
17,run_17_algorithm4_combined_overlap_smart_active_need_fixed,algorithm4_combined_overlap,smart_active_need,fixed,217.5,149.3181818181818,11,11,True,False,"[12, 5, 8, 4, 0, 2, 9, 11, 13, 6, 3]","[1, 1, 1, 6, 6, 4, 6, 6, 6, 0, 2, 1, 1, 1, 6, 6, 6, 0, 1, 3, 3, 3, 5, 5, 4, 4, 1, 1, 1, 1, 1, 6, 6, 6, 3, 3, 3, 5, 5, 5, 1, 1, 2, 2, 2, 2, 6, 0, 0]",49,20
18,run_18_algorithm4_combined_overlap_smart_active_need_critical_first,algorithm4_combined_overlap,smart_active_need,critical_first,270.0,192.27272727272728,11,11,True,False,"[12, 5, 4, 8, 0, 2, 9, 11, 13, 6, 3]","[6, 6, 6, 6, 6, 1, 1, 1, 4, 0, 6, 6, 6, 2, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 4, 4, 3, 3, 3, 5, 5, 0, 1, 3, 3, 3, 5, 5, 5, 1, 1, 2, 2, 2, 2, 6, 0, 0]",49,20
19,run_19_algorithm4_combined_overlap_smart_active_need_weighted_fixed,algorithm4_combined_overlap,smart_active_need_weighted,fixed,243.75,157.1590909090909,11,11,True,False,"[12, 5, 8, 4, 9, 2, 13, 11, 0, 6, 3]","[1, 1, 1, 6, 6, 4, 6, 6, 6, 0, 2, 1, 1, 1, 6, 6, 6, 0, 1, 3, 3, 3, 5, 5, 4, 4, 1, 1, 1, 1, 1, 6, 6, 6, 1, 1, 5, 5, 5, 2, 2, 2, 2, 3, 3, 3, 6, 0, 0]",49,20
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,algorithm4_combined_overlap,smart_active_need_weighted,critical_first,243.75,156.47727272727272,11,11,True,False,"[12, 5, 8, 4, 9, 2, 13, 11, 0, 6, 3]","[6, 6, 6, 6, 6, 1, 1, 1, 4, 0, 6, 6, 6, 2, 1, 1, 1, 4, 4, 0, 1, 3, 3, 3, 5, 5, 1, 1, 1, 1, 1, 6, 6, 6, 1, 1, 5, 5, 5, 2, 2, 2, 2, 3, 3, 3, 6, 0, 0]",49,20
1,run_1_fifo_all_fifo_fixed,fifo_all,fifo,fixed,180.0,116.25,11,11,True,False,"[0, 5, 6, 7, 8, 9, 11, 13]","[5, 5, 5, 1, 1, 1, 2, 2, 0, 0, 0, 1, 1, 1, 5, 6, 6, 6, 6, 6, 2, 2, 2, 6, 1, 1, 5, 5, 5, 1, 1, 1, 1, 3, 1, 1, 5, 5, 5]",39,21
2,run_2_algorithm1_load_balance_smart_active_need_fixed,algorithm1_load_balance,smart_active_need,fixed,240.0,167.38636363636363,11,11,True,False,"[13, 0, 8, 11, 6, 5, 9, 7]","[1, 1, 3, 1, 1, 5, 5, 5, 5, 5, 5, 1, 1, 1, 6, 6, 2, 2, 2, 5, 5, 5, 1, 1, 1, 1, 1, 5, 2, 2, 0, 0, 0, 6, 1, 1, 6, 6, 6]",39,21
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,algorithm1_load_balance,smart_active_need,critical_first,236.25,164.3181818181818,11,11,True,False,"[13, 0, 8, 11, 6, 5, 9, 7]","[1, 1, 1, 1, 5, 5, 5, 3, 5, 5, 5, 1, 1, 1, 6, 6, 2, 2, 2, 5, 5, 5, 1, 1, 1, 1, 1, 5, 2, 2, 0, 0, 0, 6, 1, 1, 6, 6, 6]",39,21
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,algorithm1_load_balance,smart_active_need_weighted,fixed,247.5,147.61363636363637,11,11,True,False,"[0, 8, 6, 5, 11, 13, 7, 9]","[5, 5, 5, 1, 1, 1, 6, 6, 2, 2, 2, 1, 1, 1, 5, 2, 2, 0, 0, 0, 5, 5, 5, 1, 1, 1, 1, 3, 1, 1, 5, 5, 5, 6, 6, 6, 6, 1, 1]",39,21
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,algorithm1_load_balance,smart_active_need_weighted,critical_first,228.75,136.02272727272728,11,11,True,False,"[0, 8, 6, 5, 11, 13, 7, 9]","[5, 5, 5, 1, 1, 1, 6, 6, 2, 2, 2, 1, 1, 1, 5, 2, 2, 0, 0, 0, 5, 5, 5, 1, 1, 1, 1, 1, 1, 5, 5, 5, 3, 6, 6, 6, 6, 1, 1]",39,21
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,algorithm1b_stratified_balance,smart_active_need,fixed,168.75,96.47727272727272,11,11,True,False,"[13, 5, 0, 6, 7, 9, 11, 8]","[1, 1, 3, 1, 1, 5, 5, 5, 2, 2, 0, 0, 0, 5, 5, 5, 1, 1, 1, 1, 1, 1, 5, 6, 6, 6, 6, 1, 1, 5, 5, 5, 1, 1, 6, 6, 2, 2, 2]",39,21
